ballotID,precinctPortion,ballot_type,countingGroup,precinct,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10
00119_00000_834541,062,Ballot 17 - Type 17,Early,062,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,GREGORY Z SMITH,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA
00119_00000_796353,112,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,WILLIAM BILL MATTIACE,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped
00119_00000_371173,103,Ballot 16 - Type 16,Early,103,GREGORY Z SMITH,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_308422,113.001,Ballot 20 - Type 20,Early,113,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,ISABELLA SOLIS
00119_00000_278050,116,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_400637,113.001,Ballot 20 - Type 20,Early,113,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_970803,059,Ballot 16 - Type 16,Early,059,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,GREGORY Z SMITH,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,JORGE SANCHEZ
00119_00000_503938,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,ISABELLA SOLIS,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_893027,105.002,Ballot 17 - Type 17,Early,105,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_128546,062,Ballot 17 - Type 17,Early,062,KEN MIYAGISHIMA,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_645742,112,Ballot 16 - Type 16,Early,112,WILLIAM BILL MATTIACE,MIKE A TELLEZ,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_969710,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_548726,109.002,Ballot 17 - Type 17,Early,109,MIKE A TELLEZ,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_048849,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,JORGE SANCHEZ,GREGORY Z SMITH,BEV COURTNEY,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ
00119_00000_430985,062,Ballot 17 - Type 17,Early,062,BEV COURTNEY,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped
00119_00000_026469,112,Ballot 16 - Type 16,Early,112,WILLIAM BILL MATTIACE,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_869161,112,Ballot 16 - Type 16,Early,112,ISABELLA SOLIS,GREGORY Z SMITH,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,JORGE SANCHEZ
00119_00000_736476,102,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_268173,112,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,BEV COURTNEY,skipped,JESUSITA DOLORES LUCERO,skipped,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,overvote
00119_00000_787672,071,Ballot 14 - Type 14,Early,071,WILLIAM BILL MATTIACE,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_387729,059,Ballot 16 - Type 16,Early,059,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_425055,102,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_709539,062,Ballot 17 - Type 17,Early,062,KEN MIYAGISHIMA,GREGORY Z SMITH,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped
00119_00000_552363,083.002,Ballot 20 - Type 20,Early,083,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_817002,106,Ballot 16 - Type 16,Early,106,KEN MIYAGISHIMA,MIKE A TELLEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,JORGE SANCHEZ,GREGORY Z SMITH,JESUSITA DOLORES LUCERO
00119_00000_504394,061,Ballot 16 - Type 16,Early,061,GREGORY Z SMITH,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY
00119_00000_254060,066.002,Ballot 16 - Type 16,Early,066,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00119_00000_595244,102,Ballot 16 - Type 16,Early,102,GREGORY Z SMITH,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_927834,059,Ballot 16 - Type 16,Early,059,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,overvote,overvote,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,GREGORY Z SMITH,BEV COURTNEY,ISABELLA SOLIS
00119_00000_032705,102,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_050601,105.002,Ballot 17 - Type 17,Early,105,JESUSITA DOLORES LUCERO,BEV COURTNEY,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_747384,109.002,Ballot 17 - Type 17,Early,109,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_950013,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,JORGE SANCHEZ,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO
00119_00000_329951,116,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_024736,116,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_505162,102,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_671891,116,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_208041,102,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_330206,112,Ballot 16 - Type 16,Early,112,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,KEN MIYAGISHIMA,BEV COURTNEY
00119_00000_695973,099.002,Ballot 2 - Type 2,Early,099,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00119_00000_751075,105.002,Ballot 17 - Type 17,Early,105,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_295268,062,Ballot 17 - Type 17,Early,062,KEN MIYAGISHIMA,BEV COURTNEY,MIKE A TELLEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ
00119_00000_134565,102,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_755733,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_763162,059,Ballot 16 - Type 16,Early,059,KEN MIYAGISHIMA,ISABELLA SOLIS,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_187195,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_170790,062,Ballot 17 - Type 17,Early,062,GREGORY Z SMITH,KEN MIYAGISHIMA,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_389245,059,Ballot 16 - Type 16,Early,059,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00119_00000_775542,116,Ballot 16 - Type 16,Early,116,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_593611,112,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00119_00000_886498,109.002,Ballot 17 - Type 17,Early,109,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_149034,062,Ballot 17 - Type 17,Early,062,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_212060,049,Ballot 14 - Type 14,Early,049,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ISABELLA SOLIS,MIKE A TELLEZ,skipped,BEV COURTNEY,KEN MIYAGISHIMA
00119_00000_520948,116,Ballot 16 - Type 16,Early,116,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_405443,102,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_554049,102,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_780495,102,Ballot 16 - Type 16,Early,102,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_496518,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ
00119_00000_509611,033,Ballot 20 - Type 20,Early,033,KEN MIYAGISHIMA,MIKE A TELLEZ,JORGE SANCHEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,BEV COURTNEY
00119_00000_293635,112,Ballot 16 - Type 16,Early,112,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_753508,102,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_474211,102,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_167044,034,Ballot 20 - Type 20,Early,034,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_948433,066.002,Ballot 16 - Type 16,Early,066,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,ISABELLA SOLIS,WILLIAM BILL MATTIACE
00119_00000_030438,059,Ballot 16 - Type 16,Early,059,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,GREGORY Z SMITH,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ
00119_00000_419334,067,Ballot 16 - Type 16,Early,067,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_625299,113.001,Ballot 20 - Type 20,Early,113,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_701886,116,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_783334,112,Ballot 16 - Type 16,Early,112,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,KEN MIYAGISHIMA,MIKE A TELLEZ,JORGE SANCHEZ,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,WILLIAM BILL MATTIACE
00119_00000_533567,102,Ballot 16 - Type 16,Early,102,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00119_00000_791567,112,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,GREGORY Z SMITH,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped
00119_00000_881684,112,Ballot 16 - Type 16,Early,112,ISABELLA SOLIS,BEV COURTNEY,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,MIKE A TELLEZ,WILLIAM BILL MATTIACE,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ
00119_00000_094868,062,Ballot 17 - Type 17,Early,062,GREGORY Z SMITH,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_815497,113.001,Ballot 20 - Type 20,Early,113,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_682742,116,Ballot 16 - Type 16,Early,116,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_947926,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_336827,116,Ballot 16 - Type 16,Early,116,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,JORGE SANCHEZ,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,BEV COURTNEY,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA
00119_00000_233583,059,Ballot 16 - Type 16,Early,059,WILLIAM BILL MATTIACE,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,MIKE A TELLEZ,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,BEV COURTNEY
00119_00000_756697,106,Ballot 16 - Type 16,Early,106,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_797039,106,Ballot 16 - Type 16,Early,106,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY
00119_00000_381417,116,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,ISABELLA SOLIS,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped
00119_00000_321560,109.002,Ballot 17 - Type 17,Early,109,MIKE A TELLEZ,KEN MIYAGISHIMA,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_242299,116,Ballot 16 - Type 16,Early,116,WILLIAM BILL MATTIACE,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped
00119_00000_630574,116,Ballot 16 - Type 16,Early,116,WILLIAM BILL MATTIACE,MIKE A TELLEZ,KEN MIYAGISHIMA,GREGORY Z SMITH,JORGE SANCHEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS
00119_00000_018715,059,Ballot 16 - Type 16,Early,059,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_661914,102,Ballot 16 - Type 16,Early,102,GREGORY Z SMITH,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_181678,116,Ballot 16 - Type 16,Early,116,ISABELLA SOLIS,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,JORGE SANCHEZ,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ
00119_00000_234114,059,Ballot 16 - Type 16,Early,059,KEN MIYAGISHIMA,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_413652,102,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_275994,067,Ballot 16 - Type 16,Early,067,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,MIKE A TELLEZ,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,ISABELLA SOLIS
00119_00000_762211,050,Ballot 14 - Type 14,Early,050,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,BEV COURTNEY,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ
00119_00000_198350,083.002,Ballot 20 - Type 20,Early,083,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_909262,102,Ballot 16 - Type 16,Early,102,BEV COURTNEY,MIKE A TELLEZ,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_890140,102,Ballot 16 - Type 16,Early,102,ISABELLA SOLIS,WILLIAM BILL MATTIACE,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped
00119_00000_009459,116,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,ISABELLA SOLIS,BEV COURTNEY,MIKE A TELLEZ,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ
00119_00000_111555,113.001,Ballot 20 - Type 20,Early,113,GREGORY Z SMITH,MIKE A TELLEZ,KEN MIYAGISHIMA,JORGE SANCHEZ,ISABELLA SOLIS,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA
00119_00000_577527,116,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,MIKE A TELLEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,JORGE SANCHEZ,BEV COURTNEY
00119_00000_158699,059,Ballot 16 - Type 16,Early,059,overvote,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,BEV COURTNEY,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,MIKE A TELLEZ,skipped
00119_00000_616024,106,Ballot 16 - Type 16,Early,106,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_289980,102,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_416495,102,Ballot 16 - Type 16,Early,102,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE
00119_00000_485704,067,Ballot 16 - Type 16,Early,067,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,KEN MIYAGISHIMA
00119_00000_964109,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_047077,113.001,Ballot 20 - Type 20,Early,113,KEN MIYAGISHIMA,MIKE A TELLEZ,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_216451,029,Ballot 2 - Type 2,Early,029,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ
00119_00000_854917,059,Ballot 16 - Type 16,Early,059,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_910771,059,Ballot 16 - Type 16,Early,059,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,ISABELLA SOLIS,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped
00119_00000_340564,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_155505,116,Ballot 16 - Type 16,Early,116,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_353216,112,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00119_00000_442220,106,Ballot 16 - Type 16,Early,106,MIKE A TELLEZ,WILLIAM BILL MATTIACE,BEV COURTNEY,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped
00119_00000_126013,112,Ballot 16 - Type 16,Early,112,WILLIAM BILL MATTIACE,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,GREGORY Z SMITH,ISABELLA SOLIS,JORGE SANCHEZ,JESUSITA DOLORES LUCERO
